algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly_shuffled,61,0.7659412496758508,0.5627970128988459,0.3333333333333333,0.23367111745291694,0.40503130421664024,0.18240175001885797,0.20906053788731357,0.4926984992843608,0.06666666666666667,0.07590801086218602,0.19540620049785018,0.3051012470888162,0.578637695814481,0.43050847457627117
mondrian,61,0.3612109980566322,0.4263408010862186,0.8666666666666667,0.018128070371922024,0.6440371124688844,0.12195821075658136,0.2924196919743416,0.03277416615162826,0.004347826086956522,0.004329725422182621,0.10209969935020852,0.23777135348410292,0.6691670448550436,0.47796610169491527
datafly,62,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,62,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,62,0.37324449607144394,0.4107264086897488,0.8666666666666667,0.014169972379039041,0.6577405647330969,0.12605416006637998,0.1900928720836333,0.05165861326219221,0.004975124378109453,0.0038127704938900205,0.09603821161865968,0.25770900136223457,0.6947402566561798,0.4745762711864407
datafly,63,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,63,0.7434834110101406,0.5587236931432451,0.4,0.1853646238769911,0.36561816398883606,0.21396243494003167,0.26741499550072306,0.005160883817320067,0.0625,0.09127842837746096,0.2004493582904988,0.32651738963631544,0.5720653072623323,0.43389830508474575
mondrian,63,0.35843946832825224,0.42023082145281737,0.8666666666666667,0.014329439298640521,0.6199240652736919,0.13749717130572536,0.2703595239249192,0.028518696620663826,0.004081632653061224,0.004163484385607603,0.10563152620179096,0.23612506752895965,0.593700980246946,0.4271186440677966
datafly,64,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,64,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,64,0.38550358550360786,0.4439918533604888,0.8,0.02125288457682964,0.5539211988634936,0.16199743531719088,0.2379125835297972,0.029141528452202047,0.005376344086021505,0.00563330044976239,0.1198234894772573,0.26247548050356895,0.6113731202688425,0.4101694915254237
datafly,65,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,65,0.8124815343042255,0.5417515274949084,0.3333333333333333,0.36134512651119105,0.391340423926982,0.18778758391793013,0.20906053788731357,0.4910840997557353,0.07692307692307693,0.09226493550577054,0.2011039989655061,0.3275285912296982,0.6325786597195148,0.423728813559322
mondrian,65,0.492018377270427,0.48879837067209775,0.8,0.0386071255903387,0.5263131427421991,0.17463226974428603,0.22864364373305246,0.06516986509654597,0.009523809523809523,0.012931331678547183,0.13204344874405974,0.2901474345450699,0.6340959826355661,0.4915254237288136
datafly,66,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
datafly_shuffled,66,0.8082453730777173,0.5390359809911744,0.3333333333333333,0.35170521295516627,0.369616051897111,0.17971637625405446,0.18669923248193965,0.4895386594627855,0.07142857142857142,0.06440936863543788,0.19067015808360005,0.3188291157824872,0.6363914520351394,0.4406779661016949
