algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly_shuffled,179,0.2983866219160337,0.26666666666666666,0.570217276099629,0.8125888046325508,0.2853745918367633,0.22096802685037967,,0.2484901666822829,0.00128752763563352,0.4259259259259259
datafly,193,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
mondrian,119,0.5664095468017036,0.8,0.4642289348171701,0.4300894475603567,0.023424434440987327,0.15662132720956248,,0.2736439573708409,0.06319977680005197,0.3994708994708995
datafly,15,0.2222222222222222,0.13333333333333333,0.6104928457869634,0.8966142679907196,0.5336181594481417,0.2333333333333333,,0.2484901666822829,0.0,0.3862433862433862
datafly_shuffled,114,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
mondrian,35,0.517164223046576,0.7666666666666667,0.4647588765235824,0.4453431445009358,0.032427545847540235,0.17436259789200967,,0.2494359062340189,0.04747414105756219,0.4682539682539682
mondrian,112,0.5997173644232467,0.8,0.4202437731849497,0.394874273850556,0.027895940455558897,0.14044044044044046,,0.2137135422727737,0.030377380817618968,0.4259259259259259
datafly_shuffled,171,0.40060648884178296,0.3333333333333333,0.5728669846316905,0.7707534749712923,0.24504734791838506,0.19282812223988693,,0.2255887121836961,0.4749442403846666,0.3915343915343915
datafly,3,0.4137961490902667,0.3333333333333333,0.5691573926868044,0.7499423099142843,0.1977261091634981,0.17883177294941996,,0.2361863959046332,0.4842680807801193,0.3862433862433862
datafly,29,0.4072896425837602,0.3333333333333333,0.5320614732379438,0.7563242790372708,0.21102155180524207,0.1815050344462109,,0.2194271521811627,0.492134941830725,0.35978835978835977
mondrian,78,0.572356670395886,0.8,0.4515103338632751,0.4241606775631267,0.022044957142684632,0.14742389448271798,,0.2519816343962689,0.04327436937507323,0.417989417989418
mondrian,30,0.6643702526055468,0.8333333333333334,0.42448330683624796,0.3776856055947128,0.01834912627019613,0.13579461814755928,,0.19882422708467187,0.03141335726046286,0.417989417989418
datafly_shuffled,128,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
datafly_shuffled,187,0.39692633810280864,0.3333333333333333,0.5802861685214626,0.7832849067859049,0.2853347128106317,0.1950362126832715,,0.24190471500668456,0.4737223375799819,0.35714285714285715
