algo,no,knn_pca_auroc,knn_pca_acc,rf_pca_auroc,rf_pca_acc,lr_auroc,lr_acc,lr_pca_auroc,lr_pca_acc
datafly_shuffled,40,0.4763951594050436,0.4702702702702703,0.4646488997983694,0.5040540540540539,0.5765456517927589,0.5817567567567568,0.5874517839922855,0.5844594594594594
mondrian,40,0.5954950907337601,0.5662162162162162,0.5416337921159522,0.5189189189189191,0.6919198007071681,0.6560810810810811,0.7988095759913503,0.7344594594594595
datafly,41,0.6817341690774671,0.5797297297297297,0.6820026445749686,0.5351351351351351,0.7291849303059526,0.7094594594594594,0.7298962990561352,0.7094594594594594
datafly_shuffled,41,0.6380557625434675,0.6128378378378379,0.5985469448584203,0.4878378378378378,0.6242210557844599,0.602027027027027,0.6241096475848164,0.602027027027027
mondrian,41,0.5511034890856492,0.5236486486486487,0.5831415651208323,0.5054054054054054,0.5690402092282516,0.5621621621621622,0.7795414365448117,0.7175675675675676
datafly,42,0.5952795797901873,0.5641891891891891,0.6556518658133894,0.5081081081081081,0.6892140425469739,0.6222972972972973,0.6888259402121504,0.6222972972972973
datafly_shuffled,42,0.455884179305105,0.472972972972973,0.4360663043160633,0.4824324324324325,0.5549516378831711,0.547972972972973,0.5948001592589346,0.5662162162162162
mondrian,42,0.6137888650244002,0.5925675675675676,0.6073372344466849,0.5945945945945946,0.6613537739984221,0.6229729729729729,0.6761199263610065,0.6608108108108108
datafly,43,0.5816567312468952,0.5972972972972973,0.5833095906022618,0.5054054054054054,0.6477391440928084,0.6317567567567568,0.6521799479851553,0.6351351351351351
datafly_shuffled,43,0.621302526226586,0.5891891891891892,0.638267620759183,0.6337837837837837,0.6192314295315742,0.6040540540540541,0.6285778469360919,0.6175675675675676
