algo,no,auroc,lr_acc
datafly_shuffled,182,0.5781912056924111,0.5391891891891892
mondrian,182,0.6709129628006195,0.6324324324324324
datafly,183,0.6675360158966717,0.5547297297297298
datafly_shuffled,183,0.6293248297828818,0.6168918918918919
mondrian,183,0.7844780982437685,0.725
datafly,184,0.723395356652348,0.6668918918918919
datafly_shuffled,184,0.600124923292715,0.5885135135135136
mondrian,184,0.7610951608661348,0.7121621621621622
datafly,185,0.6481875164372753,0.5506756756756757
datafly_shuffled,185,0.6073372344466847,0.5418918918918919
mondrian,185,0.657147657870898,0.6304054054054054
datafly,186,0.7184312994944625,0.6243243243243243
datafly_shuffled,186,0.5259544577890769,0.5216216216216216
mondrian,186,0.701354796762222,0.6472972972972973
datafly,187,0.4369374799099968,0.43445945945945946
datafly_shuffled,187,0.549822294789749,0.6006756756756757
mondrian,187,0.7504967709885743,0.7033783783783784
datafly,188,0.4279828175681599,0.475
datafly_shuffled,188,0.558049151106046,0.6297297297297297
mondrian,188,0.6901372695128722,0.6425675675675676
datafly,189,0.5793801686099178,0.4905405405405405
datafly_shuffled,189,0.5844802898804828,0.5993243243243244
mondrian,189,0.7957211945881184,0.7263513513513513
datafly,190,0.5838520206890506,0.5675675675675675
datafly_shuffled,190,0.4310109289617487,0.5087837837837837
mondrian,190,0.6542729610473101,0.6121621621621621
datafly,191,0.3414643055433798,0.3844594594594595
datafly_shuffled,191,0.5570848309517549,0.5635135135135135
mondrian,191,0.7029072061015167,0.6594594594594595
datafly,192,0.4702549238771515,0.4891891891891892
datafly_shuffled,192,0.6306224613541392,0.6277027027027027
mondrian,192,0.7731071564244177,0.7162162162162162
datafly,193,0.6480706291458461,0.6128378378378379
datafly_shuffled,193,0.4851142208000935,0.5472972972972973
mondrian,193,0.7267905671955818,0.6858108108108109
datafly,194,0.5507756567604687,0.47702702702702704
datafly_shuffled,194,0.5230067064083457,0.5648648648648649
mondrian,194,0.7128261885976448,0.6675675675675675
datafly,195,0.7282571374302329,0.6013513513513513
datafly_shuffled,195,0.5297679056719558,0.5844594594594594
mondrian,195,0.6735977177756348,0.6351351351351351
datafly,196,0.6458315069694048,0.5236486486486487
datafly_shuffled,196,0.6081618377604395,0.6168918918918919
mondrian,196,0.7055810028929606,0.652027027027027
datafly,197,0.6239060080067795,0.5837837837837838
datafly_shuffled,197,0.38993874375383536,0.4168918918918919
mondrian,197,0.6833632857017621,0.6236486486486487
datafly,198,0.6273441381023348,0.5939189189189189
datafly_shuffled,198,0.5260494287133631,0.5763513513513514
mondrian,198,0.6371526255807838,0.6
datafly,199,0.4342901653955174,0.4297297297297297
datafly_shuffled,199,0.5819690394786827,0.5236486486486487
mondrian,199,0.6979577598550597,0.6777027027027027
datafly,200,0.5809444493147482,0.5655405405405406
datafly_shuffled,200,0.6063957438415009,0.5682432432432433
mondrian,200,0.7263595453084363,0.6736486486486486
