algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly,142,0.9189395970337082,0.15071115973741794,0.06211180124223601,0.26496356219086514,0.3331509846827133,0.06212879024695218,0.24361128299515214,0.4968766448059121,0.05882352941176471,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.8551912568306009
datafly_shuffled,142,0.9189395970337082,0.15071115973741794,0.06211180124223601,0.26496356219086514,0.3331509846827133,0.06212879024695218,0.24361128299515214,0.4968766448059121,0.05882352941176471,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.8551912568306009
mondrian,142,0.6182210632390509,0.12117067833698032,0.9254658385093169,0.0006809644767272049,0.4954206295507185,0.06546379781689514,0.4502036315407301,0.025728575288283036,0.00065359477124183,0.000659592305584429,0.03910073270667544,0.2827886017784749,0.5504366978051191,0.7199453551912568
datafly,143,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,143,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,143,0.6524704462075798,0.13429978118161925,0.9006211180124224,0.0010670089394730165,0.4993049797177115,0.06330422073640962,0.44307674505464,0.04397442089092009,0.0010224948875255623,0.0010586261344088812,0.0395429073522614,0.2671660674762696,0.597676008202324,0.7254098360655737
datafly,144,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,144,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,144,0.6433553669744349,0.13347921225382933,0.8944099378881988,0.001060275605820473,0.5317464122103215,0.06157063698812727,0.4463407432819234,0.038344712458667635,0.0010141987829614602,0.0010778140319865578,0.03865977739540423,0.28097457623239336,0.6138680033416876,0.8005464480874317
datafly,145,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,145,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,145,0.6834695290637111,0.14387308533916848,0.8012422360248447,0.0018440356429765047,0.4681041045508252,0.06444660835682585,0.4541821490095154,0.03302181894752805,0.0017667844522968195,0.0018068415484291528,0.0437689549282068,0.28682899920326715,0.5491911597174755,0.7718579234972678
