algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly,120,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,120,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,120,0.6252647620534406,0.12226477024070022,0.8944099378881988,0.0006791689210865267,0.479345293698628,0.06633077516675658,0.4314786701079047,0.021336050459317534,0.0006510416666666667,0.0006820209309201534,0.0395455140799313,0.27552872639951853,0.6114376851218957,0.7704918032786885
datafly,121,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,121,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,121,0.6288355232435577,0.12773522975929977,0.9130434782608695,0.0006818622545475439,0.5586232663548614,0.059736752292045295,0.4426828658188993,0.03489926304569956,0.0006523157208088715,0.0006585685693973699,0.03564085498567923,0.2782080513397655,0.5018455228981544,0.7636612021857924
datafly,122,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,122,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,122,0.6410056885789579,0.13183807439824946,0.9192546583850931,0.0010741911620357292,0.47819935372865685,0.06454647601049193,0.4500952304921395,0.025654426890373727,0.001027749229188078,0.00108407712866944,0.04077037940765356,0.26428623577033006,0.5725981620718462,0.7718579234972678
datafly,123,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,123,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,123,0.6425110800715313,0.1310175054704595,0.9192546583850931,0.0010496519016131272,0.48544737668539206,0.06409178752902935,0.4539233100263218,0.025920682340520435,0.0010030090270812437,0.0010584122802944984,0.04060341891365616,0.2746360857738367,0.5659603554340397,0.7513661202185792
