algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly_shuffled,182,0.20482035895055584,0.06707317073170732,0.2476294675419401,0.8721171126793513,0.2596159572602753,0.05924339865539097,,0.44306819186849583,0.2238690088858981,0.4523454334493618
mondrian,71,0.5868712740189335,0.8780487804878049,0.15668722233273655,0.46234987792106896,0.0011346306805966873,0.05247793872959529,,0.4171780809883701,0.020099676351051747,0.5219625393668158
datafly,85,0.17530059898768868,0.06707317073170732,0.24892248524633645,0.8901753179209051,0.3226787139117884,0.06434453140035677,0.7003212854295437,0.4550448909676896,0.0006730088391067366,0.5778219791148682
mondrian,133,0.5233798903487521,0.8048780487804879,0.16311915655460513,0.4497243155592463,0.0010696081532819168,0.050170284263540685,,0.4416256332175119,0.015823448167117185,0.8092159787833582
datafly,158,0.12520721437570448,0.04878048780487805,0.22544924076652745,0.9484413733564848,0.5325889182786228,0.061748721537841986,0.6034939160844193,0.44306819186849583,0.0016683913151881394,0.7659539201060832
mondrian,170,0.6144435153168097,0.8902439024390244,0.14239771898415224,0.4345614526207017,0.0011491622052797394,0.04547344870379345,,0.4117321347565481,0.01236222393267242,0.7972816177689375
datafly_shuffled,45,0.2822356497137679,0.0975609756097561,0.2477620847423911,0.7834036815361357,0.17299219099606414,0.053370781519631406,,0.4215251480960204,0.3294458170525847,0.5977125808055693
mondrian,79,0.6686957164051412,0.8475609756097561,0.13109210264571314,0.4118844170313126,0.0004149025098915385,0.04738869020071556,,0.4115483854681666,0.014852237387243906,0.7336316923586939
datafly,115,0.1684749574519815,0.09146341463414634,0.22544924076652745,0.910785053006144,0.3722578864530052,0.059550631872441674,0.7171986644887856,0.4304526419689553,0.3310575408892017,0.7636333499088347
mondrian,169,0.686182945474629,0.9207317073170732,0.13530269876002918,0.4147123976029908,0.0005561462917125274,0.04187294406249281,,0.3767436611397964,0.01066247650192523,0.6429636996519145
mondrian,7,0.5936930128774107,0.8719512195121951,0.14753663550162455,0.4224029781460681,0.0006750102064724765,0.048115625979993394,,0.4720233784263968,0.016338987156510058,0.6156141223272004
datafly,176,0.18638242380036696,0.06097560975609756,0.24892248524633645,0.8716173970000336,0.26838812208385443,0.0628320484020436,0.7180777561108993,0.44306819186849583,7.572925363638801e-05,0.4452179678435272
mondrian,182,0.5400415192266006,0.7987804878048781,0.1539022611232677,0.427496466489904,0.0007226058962437442,0.04928944630716825,,0.4615266552457629,0.014095911470643485,0.6076578816509199
mondrian,11,0.6012266945162044,0.8841463414634146,0.14107154697964325,0.4422184475280129,0.0007533375427708827,0.04815235116606798,,0.4376277316279231,0.015319477913511388,0.8009282280788994
datafly,150,0.2331562341135645,0.06097560975609756,0.2487235594456601,0.8445354825297674,0.1993343299804819,0.05608370288248336,0.7464465759536025,0.44306819186849583,0.2470913949421125,0.6144538372285762
mondrian,9,0.6603750467784357,0.8963414634146342,0.1647105629600159,0.44800924272709625,0.0007925660641694279,0.04370494160879088,,0.43543542742142505,0.016430003964195753,0.7883308470081221
mondrian,127,0.6211050458167673,0.8475609756097561,0.1470393209999337,0.4148364094379545,0.0008311856245487285,0.044150810771461435,,0.42814711003880224,0.009773316515882315,0.8368970661362506
mondrian,70,0.60662539456861,0.8719512195121951,0.16056627544592533,0.4367128398699731,0.0006755048498996607,0.048491694576773985,,0.4381417779182572,0.016909413373443306,0.7077739101607824
datafly_shuffled,178,0.21386872002298696,0.12195121951219512,0.2470989987401366,0.8088523983419148,0.15457373847646244,0.05933240986477899,,0.4203922491866776,0.3600083607513129,0.6665009116525775
mondrian,161,0.6545467655515669,0.9146341463414634,0.15562628472912934,0.4586454447798772,0.0011245905182324669,0.04265478833996757,,0.4370363669563957,0.0144633438104832,0.7439085032322228
datafly_shuffled,88,0.16828984594301874,0.06707317073170732,0.24892248524633645,0.8902152090209526,0.2665079274567469,0.060136361210439235,,0.44306819186849583,0.007481627042060814,0.4455494778717056
datafly_shuffled,151,0.17693759255575447,0.054878048780487805,0.24892248524633645,0.8612867715714332,0.25775632221241684,0.06136836691621344,,0.44306819186849583,7.572925363638801e-05,0.3777556771092326
mondrian,175,0.6732939214107516,0.9512195121951221,0.14130362708043234,0.4192955173819069,0.0005491751170120797,0.04756082492389317,,0.4657540424240334,0.00826355556514274,0.8108735289242499
datafly_shuffled,31,0.12520721437570448,0.06097560975609756,0.220807638750746,0.9459378268787688,0.5176312571838438,0.06555090317165356,,0.4729193676950866,0.0012454054367146638,0.5022376926902039
datafly,29,0.11111111111111116,0.054878048780487805,0.2300245341820834,0.9504549876727444,0.5379821584622008,0.06249529977147793,0.6451925194102451,0.4729193676950866,0.0016573463895076846,0.7608155146693187
datafly,48,0.15453311377819035,0.13414634146341464,0.2352297592997812,0.9033586986022236,0.3423132176185165,0.059528609027511614,0.6496454707029424,0.4784592026252672,0.3323171003190165,0.5007458975634013
mondrian,76,0.5661248861784393,0.8475609756097561,0.15244347191830782,0.4308543078787391,0.0006330512533558754,0.05093447734580657,,0.4439400310852545,0.0220045891422276,0.4641140394496934
mondrian,120,0.6498961150814988,0.8658536585365854,0.15052052251176978,0.4285319472802642,0.000412183070249642,0.046054466146760765,,0.4305095636774462,0.02164543850387691,0.6348417039615448
datafly,97,0.1557865305130075,0.04878048780487805,0.24892248524633645,0.9071895245796664,0.3210728595214733,0.0618409235116819,0.6378213034186496,0.44306819186849583,0.008258574408561658,0.5007458975634013
mondrian,183,0.6467525635224011,0.8658536585365854,0.14936012200782442,0.4397194909603963,0.0006644885911724633,0.038539761284750416,,0.334038251213227,0.01771384887407081,0.8098789988397149
datafly_shuffled,196,0.2525059125168534,0.0975609756097561,0.2476294675419401,0.831212331578957,0.21378778014498734,0.05556093302130554,,0.436543468764057,0.25468969061851826,0.4712415050555279
mondrian,57,0.6576645994110437,0.8231707317073171,0.15449903852529673,0.4449888256664075,0.0007747391150537137,0.043577103042209256,,0.3790091439116217,0.02772846904657008,0.7884966020222112
datafly,26,0.1770467254602922,0.06707317073170732,0.24892248524633645,0.8661007291443383,0.2388849411946569,0.06455595071168536,0.7464865117684731,0.4729193676950866,0.000278889804823235,0.3986408088844687
mondrian,179,0.5779488558958862,0.8780487804878049,0.1474703269013991,0.4528977917667143,0.000797501506365109,0.048803158193879516,,0.4487700898425712,0.0086950533019813,0.6963368141886292
datafly_shuffled,102,0.2076108458767102,0.06707317073170732,0.24892248524633645,0.8750861075123602,0.2672593875529097,0.05864736924671812,,0.44306819186849583,0.00010848168601255981,0.4167081054201889
datafly_shuffled,113,0.19281297659306407,0.054878048780487805,0.24892248524633645,0.8651128522076957,0.278300110244808,0.05656047789093367,,0.44306819186849583,6.828878397456724e-05,0.4601359191115531
datafly,45,0.1886023804787481,0.07317073170731707,0.24892248524633645,0.8961384781648267,0.3751266138780563,0.060629197860011225,0.6308082145452714,0.44306819186849583,0.0005334519883299395,0.5007458975634013
