algo,no,auroc,lr_acc
datafly,181,0.6547640908665712,0.7458975634012929
datafly_shuffled,181,0.6260591625711469,0.7424167081054202
mondrian,181,0.8657378771416032,0.7931377424167081
datafly,182,0.7835988285494304,0.7430797281617769
datafly_shuffled,182,0.6897379347067415,0.745068788330847
mondrian,182,0.8315363415915322,0.7919774573180839
datafly,183,0.630049218193462,0.7430797281617769
datafly_shuffled,183,0.7737519518179791,0.7430797281617769
mondrian,183,0.8488707878508774,0.76860600033151
datafly,184,0.6300539673173925,0.7430797281617769
datafly_shuffled,184,0.6720561547926576,0.7702635504724018
mondrian,184,0.7967381433803687,0.7949610475716891
datafly,185,0.7566823051959733,0.7495441737112548
datafly_shuffled,185,0.6513783972426299,0.7439085032322228
mondrian,185,0.8476142847891318,0.8029172882479695
datafly,186,0.6053042677354594,0.7596552295706945
datafly_shuffled,186,0.6330234649896023,0.7475551135421846
mondrian,186,0.8384443021306297,0.7994364329520968
datafly,187,0.7627680916437004,0.7395988728659042
datafly_shuffled,187,0.6687614140876286,0.771423835571026
mondrian,187,0.8518563318054586,0.7997679429802752
datafly,188,0.7011985781410777,0.7149013757666169
datafly_shuffled,188,0.7829599994243486,0.7392673628377259
mondrian,188,0.8245480776841545,0.7783855461627714
datafly,189,0.7082319587257956,0.7498756837394331
datafly_shuffled,189,0.627425471134681,0.7553455992043759
mondrian,189,0.8355396371957143,0.8123653240510526
datafly,190,0.6080833687119082,0.7611470246974971
datafly_shuffled,190,0.6330364171457764,0.7430797281617769
mondrian,190,0.8432876889755565,0.7899883971490138
datafly,191,0.6956447655299951,0.743245483175866
datafly_shuffled,191,0.6511971390126141,0.7641306149511022
mondrian,191,0.8738885970656171,0.7959555776562242
datafly,192,0.609551855396372,0.7430797281617769
datafly_shuffled,192,0.5934307383448583,0.7430797281617769
mondrian,192,0.8529425859699367,0.7947952925575998
datafly,193,0.6270081958366014,0.7430797281617769
datafly_shuffled,193,0.6563264806832981,0.741256423006796
mondrian,193,0.7362535888266065,0.7387700977954583
datafly,194,0.7561146409734265,0.7314768771755346
datafly_shuffled,194,0.7477826628193966,0.729985082048732
mondrian,194,0.8369822195678296,0.7908171722194597
datafly,195,0.5944718758319961,0.7480523785844522
datafly_shuffled,195,0.5975919063415196,0.7498756837394331
mondrian,195,0.8614535917048636,0.8107077739101608
datafly,196,0.7768573751735948,0.7424167081054202
datafly_shuffled,196,0.7528787606225669,0.7425824631195094
mondrian,196,0.8637903765479626,0.7888281120503895
datafly,197,0.7716118238794585,0.7430797281617769
datafly_shuffled,197,0.6532420686032538,0.7754019559091663
mondrian,197,0.8585864880228533,0.806232388529753
datafly,198,0.756885797960755,0.7392673628377259
datafly_shuffled,198,0.6520816993228902,0.7425824631195094
mondrian,198,0.861372784641621,0.8030830432620587
datafly,199,0.6460933418721623,0.7424167081054202
datafly_shuffled,199,0.7152713116936384,0.7430797281617769
mondrian,199,0.8473724392507898,0.8060666335156639
datafly,200,0.6985752628208358,0.7818664014586442
datafly_shuffled,200,0.7337161175192304,0.7425824631195094
mondrian,200,0.8515330315960654,0.7825294215150008
