algo,no,avg_eq_size,ambiguity,granularity,dse
datafly,106,0.05555555555555556,0.0344501596142734,0.055585762161637485,0.24018709743433111
datafly_shuffled,106,0.014492753623188406,0.01896649250509832,0.05216956052765398,0.2410405805351767
mondrian,106,0.00013808340237503452,8.659431986311053e-05,0.024667778191906704,0.22290880644014135
datafly,107,0.04166666666666667,0.0608777877240678,0.05672282430260092,0.2376832749035931
datafly_shuffled,107,0.05555555555555556,0.059069595612265206,0.056672403695848986,0.243285513912811
mondrian,107,0.0001520450053215752,8.881586779085724e-05,0.02803136679926445,0.21437721803394594
datafly,108,0.0625,0.13684342644955338,0.05928057832478256,0.23886253947410477
datafly_shuffled,108,0.05555555555555555,0.08870267223658908,0.05766608231750756,0.24285264950171054
mondrian,108,0.0004282655246252677,0.0003119689241512426,0.03341184527022085,0.20758992970304813
datafly,109,0.05555555555555555,0.037429783928689835,0.055714353482788984,0.24066778033799416
datafly_shuffled,109,0.16666666666666666,0.11250674926823725,0.06016038875198444,0.24249634393083622
mondrian,109,0.00027442371020856203,0.00019790758682480353,0.03321559529369675,0.2374517804799085
datafly,110,0.125,0.06104811794089692,0.05948330149767733,0.23242440724921037
datafly_shuffled,110,0.04761904761904762,0.1245496540901355,0.058745094831220056,0.2399375487215829
mondrian,110,0.0003390979993218041,0.00023347482166112703,0.029987846396263406,0.23717030375700743
datafly,111,0.045454545454545456,0.014143039352203977,0.05441579332081417,0.1952902330851672
datafly_shuffled,111,0.05555555555555555,0.07293519755226538,0.05713102675538762,0.24057006760009197
mondrian,111,0.00019719976336028398,0.00013194528119431627,0.02399089606383426,0.22692067405720634
datafly,112,0.021739130434782608,0.02135531621308426,0.05274074098193935,0.2412653374733034
datafly_shuffled,112,0.05555555555555556,0.08207062813189725,0.05743346626374674,0.2424865758146143
mondrian,112,0.0002702702702702702,0.00018673582076317216,0.025686489365037275,0.20513653035796747
datafly,113,0.05555555555555555,0.06641137855579868,0.05691557366074531,0.2405389834816565
datafly_shuffled,113,0.041666666666666664,0.034638507614437604,0.05566138138674421,0.23838196422590383
mondrian,113,0.00014336917562724014,8.091345987192636e-05,0.02154081212906748,0.1690053663304058
datafly,114,0.05263157894736842,0.03354435070228609,0.055532417061387,0.19842767001952455
datafly_shuffled,114,0.05555555555555555,0.05031772870941361,0.056370309025448415,0.2395095852032089
mondrian,114,0.0002,0.00012849935191076232,0.02565040529500468,0.2099969433845701
datafly,115,0.047619047619047616,0.03589426620061193,0.055675104621848305,0.23375820169221082
datafly_shuffled,115,0.04166666666666667,0.07055981035740339,0.0571580581043987,0.23760574908731957
mondrian,115,0.00022935779816513763,0.00014791067875492527,0.03136739814646804,0.23250966039839746
datafly,116,0.125,0.06156385149820599,0.05949008746553667,0.23243289117649418
datafly_shuffled,116,0.045454545454545456,0.0349451848904803,0.055523122138730265,0.23834138474827368
mondrian,116,0.00025562372188139056,0.00019409472909082094,0.02850978984257539,0.22092783917600398
datafly,117,0.017241379310344827,0.01952338325423664,0.05238120378605527,0.23922053699016796
datafly_shuffled,117,0.058823529411764705,0.08724406722218536,0.05760669540449863,0.24298991553066548
mondrian,117,0.0001861850679575498,0.00012740257270744002,0.022219036399393655,0.23117863160449081
datafly,118,0.034482758620689655,0.026712972172490773,0.05512786617008377,0.23892957589129568
datafly_shuffled,118,0.125,0.16539759373457402,0.06085621185581746,0.24287695079985563
mondrian,118,0.00020855057351407716,0.0001271371182757886,0.02533311529247473,0.2833018681223778
datafly,119,0.05555555555555555,0.07307539287845634,0.057134137567694566,0.24188630786310872
datafly_shuffled,119,0.16666666666666666,0.27288015088890366,0.06227045602890074,0.24108325991804108
mondrian,119,0.0001307531380753138,8.350057070455391e-05,0.022672469257521845,0.22600386942451448
datafly,120,0.05555555555555555,0.07059316664799994,0.05705553748604593,0.20136405216221015
datafly_shuffled,120,0.013888888888888888,0.012750393904660857,0.051505968693815685,0.2397609659754482
mondrian,120,0.0001799208348326736,0.00013026643490373269,0.02461409065155168,0.22019015057161448
datafly,121,0.05555555555555555,0.09738965143779148,0.05813840022187659,0.2403722436986799
datafly_shuffled,121,0.03225806451612903,0.06467456686275067,0.056847918946079184,0.24127048369287518
mondrian,121,0.0002768549280177187,0.0002022266203894633,0.03241317925457508,0.2300007062381578
datafly,122,0.02,0.04912772615179616,0.05485387163863213,0.23918378014297026
datafly_shuffled,122,0.05555555555555556,0.12863536900736028,0.05878155001998436,0.24131505825599575
mondrian,122,0.0002859593937660852,0.00020803695804388892,0.03253798626180959,0.22743498111768656
datafly,123,0.0625,0.06919148941395478,0.057065921625788656,0.23144823773459833
datafly_shuffled,123,0.05555555555555556,0.1454365474059128,0.05919636204008833,0.24109200876673736
mondrian,123,0.00024372410431391665,0.0001760503735921612,0.02157832399444047,0.24549898316490282
datafly,124,0.0625,0.06695984540623488,0.05693740197276711,0.23276827509815554
datafly_shuffled,124,0.16666666666666666,0.22171017247603678,0.06159662153826905,0.23584182184341076
mondrian,124,0.0005970149253731343,0.00045578301331146263,0.035129076182211,0.2280245442531332
datafly,125,0.16666666666666666,0.2766836858740579,0.06232061160206103,0.23506799852169544
datafly_shuffled,125,0.07142857142857144,0.075188101896816,0.05723703351198275,0.22388661376074137
mondrian,125,0.00013528138528138528,8.42202957052302e-05,0.026837459229762835,0.24225370930571902
datafly,126,0.05555555555555555,0.10439791790995293,0.05816900251336223,0.24133069728108167
datafly_shuffled,126,0.08333333333333333,0.12690439878623685,0.05867916430634677,0.24330195605963728
mondrian,126,0.00013753266400770182,8.074998664629252e-05,0.02011537477111772,0.20210726834721948
datafly,127,0.05555555555555555,0.09796858866880749,0.05809245160256624,0.2412143534876823
datafly_shuffled,127,0.058823529411764705,0.0816098622991402,0.057461478115868915,0.24037939860736082
mondrian,127,0.00013958682300390843,8.33268906002283e-05,0.02625011357510266,0.21206383308351354
datafly,128,0.0625,0.06501889795106426,0.0568639082097363,0.23984530689934866
datafly_shuffled,128,0.06666666666666667,0.08407551602299962,0.05749894289046372,0.24224454358498654
mondrian,128,0.00019135093761959434,0.00014292614869365782,0.03087445237982239,0.23087715746730025
datafly,129,0.08333333333333334,0.12232800022734379,0.05868301568932979,0.23994904619257454
datafly_shuffled,129,0.041666666666666664,0.032592518916370126,0.05549010909754034,0.24025264685970424
mondrian,129,0.00013113034356150013,8.227262237378517e-05,0.024998134510862743,0.21160598225435148
datafly,130,0.041666666666666664,0.034695027802248805,0.05566334447030352,0.24089564120677662
datafly_shuffled,130,0.16666666666666666,0.06420882788497669,0.05952488978641523,0.23260493602045104
mondrian,130,0.00026525198938992045,0.00018919422934185245,0.02670101812453887,0.24865218928751248
datafly,131,0.16666666666666669,0.11402095351767125,0.060180312492108576,0.24061035689881197
datafly_shuffled,131,0.01886792452830189,0.06025099383961529,0.05535936150047925,0.24094673751407558
mondrian,131,0.00013433637829124128,8.208858388455457e-05,0.021190112322716455,0.1795931153602409
datafly,132,0.05555555555555555,0.046283876590222324,0.056240036099914646,0.24076671324648902
datafly_shuffled,132,0.0625,0.06761266936321643,0.05695485714397097,0.23971257072300914
mondrian,132,0.0001282873636946761,8.0996035908694e-05,0.022775707039625896,0.2576118291679288
datafly,133,0.034482758620689655,0.024966293128218728,0.05504642001441211,0.23871751139701183
datafly_shuffled,133,0.03125,0.02745789403885683,0.05518863814760398,0.24230769257381013
mondrian,133,0.00023463162834350072,0.00022650759165598682,0.033480049071291026,0.2344997187059467
datafly,134,0.05555555555555555,0.04333782758290416,0.056103925857130435,0.23065431008073806
datafly_shuffled,134,0.0625,0.024750790177486017,0.055589438009635575,0.23037733943819322
mondrian,134,0.00021088148460565164,0.00014034992886655941,0.022931213754006332,0.1988391499847237
datafly,135,0.043478260869565216,0.032394329877918494,0.05649670010038839,0.2323247364133081
datafly_shuffled,135,0.06666666666666667,0.03168261756883202,0.0562243161976348,0.23230824089268343
mondrian,135,0.00019868865487780648,0.00013011157244885964,0.026431600465562127,0.19487987920511232
datafly,136,0.09999999999999999,0.13226097591524288,0.05894275311004269,0.23252715318848252
datafly_shuffled,136,0.125,0.16406221220225597,0.06083875010637943,0.2384446664066856
mondrian,136,0.00028145229383619476,0.0001889917669565155,0.03075329395733718,0.22651224650600874
datafly,137,0.16666666666666666,0.19923413566739603,0.06130153857302601,0.24209283354164407
datafly_shuffled,137,0.16666666666666669,0.1530141995131054,0.0606933815183643,0.24250189963199442
mondrian,137,0.000376081233546446,0.00026641506815674055,0.026745414284874307,0.23210895014692992
datafly,138,0.05555555555555556,0.12319427472600337,0.05897562627720124,0.2415272985096492
datafly_shuffled,138,0.0625,0.05085703865791393,0.05672890622629484,0.24006264291262316
mondrian,138,0.00020238818053025702,0.00014269859404443105,0.029946689029983303,0.2384637896091206
datafly,139,0.09090909090909091,0.16492790781631045,0.059663253247507,0.2336891882307422
datafly_shuffled,139,0.125,0.1350009946290034,0.06045636566462611,0.2485109983584152
mondrian,139,0.00023696682464454977,0.00017992423945133602,0.025593573274405847,0.21694108739864107
datafly,140,0.05555555555555556,0.03890955506929248,0.05579297342133637,0.23547445574241566
datafly_shuffled,140,0.16666666666666669,0.15511002491308837,0.060720958168364064,0.24028460915471733
mondrian,140,0.00020729684908789384,0.0001392703533743823,0.027062762218633473,0.22571755454305137
datafly,141,0.018518518518518517,0.025886877528015384,0.052897559159602855,0.24220688274274174
datafly_shuffled,141,0.05555555555555556,0.10117792491971925,0.05806369710243089,0.24143691632242376
mondrian,141,0.0003054367745876603,0.0001961835670257123,0.029116861357030333,0.24543041989563058
datafly,142,0.049999999999999996,0.02453528722675331,0.05553264188221293,0.23243289117649418
datafly_shuffled,142,0.05555555555555556,0.10793106115863228,0.058398276131729474,0.24120872356754972
mondrian,142,0.0001658649859014762,8.205297254699063e-05,0.024244849288350554,0.2517066286700301
datafly,143,0.010526315789473686,0.0098510108903982,0.05095939949082013,0.23884960157079238
datafly_shuffled,143,0.024999999999999998,0.05366379275489592,0.056443390352620304,0.2908878971978437
mondrian,143,0.00014304105278214847,8.473469948157312e-05,0.02798198741513893,0.23312763309982126
datafly,144,0.0625,0.037130667236429465,0.05680926662710901,0.23186381986504362
datafly_shuffled,144,0.05555555555555556,0.10361381871228698,0.058158380050102425,0.24093247749359173
mondrian,144,0.0001694628029147602,9.065892992168398e-05,0.028054792991147447,0.20914002573924925
datafly,145,0.16666666666666669,0.2794244413500432,0.06235667417411346,0.2422350448233725
datafly_shuffled,145,0.018518518518518517,0.015102595643389642,0.05181034739635746,0.2350689570840499
mondrian,145,0.0001373437714599643,8.371770463478777e-05,0.022459295969127463,0.2043374457901288
datafly,146,0.125,0.16541417088463048,0.060856539036410674,0.23306468465667726
datafly_shuffled,146,0.047619047619047616,0.03372989560079275,0.0555591944050225,0.23836383654671234
mondrian,146,0.0001649892756970797,0.00011128980872007234,0.030642494380457318,0.2278610712867099
datafly,147,0.043478260869565216,0.043427491545653465,0.056100086938170035,0.23685696904949738
datafly_shuffled,147,0.06666666666666667,0.08232410065014004,0.05789902035851885,0.24126021197245026
mondrian,147,0.0002147766323024055,0.00013520728553095753,0.028065298584450248,0.3222062214117549
datafly,148,0.049999999999999996,0.023804480496675978,0.05556150890477453,0.23043555158939188
datafly_shuffled,148,0.05555555555555555,0.0988572817894481,0.058196332998915676,0.24027622643220553
mondrian,148,0.00019607843137254904,0.0001331384962220174,0.025004699424870293,0.2169943923481689
datafly,149,0.05555555555555556,0.05648624412300561,0.05654606628545076,0.24287990364435405
datafly_shuffled,149,0.03333333333333333,0.023476191528707932,0.05495174849209462,0.23804531004705884
mondrian,149,0.00016846361185983826,0.00011225141002456625,0.028450706668587757,0.21727243574349997
datafly,150,0.034482758620689655,0.030035585615454326,0.055309669519715055,0.23830907114445005
datafly_shuffled,150,0.028571428571428574,0.06455734273020927,0.05571297620829182,0.2400513145133956
mondrian,150,0.00015639662183296842,9.103848199234606e-05,0.02545751136063084,0.26197657758762877
datafly,151,0.05555555555555556,0.06641137855579868,0.05691557366074531,0.24048327868320454
datafly_shuffled,151,0.03125,0.058987025617222556,0.05663112285300185,0.24032604787817766
mondrian,151,0.00018439977872026554,0.0001263845213808872,0.023894521901923132,0.2238443842120595
datafly,152,0.16666666666666666,0.19905178701677606,0.06129913924867575,0.24125604354145727
datafly_shuffled,152,0.03333333333333333,0.0403585716496001,0.05433365276430178,0.2360101690524082
mondrian,152,0.00014611338398597313,8.545336206024037e-05,0.02609016747907832,0.21664622866725403
datafly,153,0.16666666666666669,0.19923413566739603,0.06130153857302601,0.24075526245276732
datafly_shuffled,153,0.045454545454545456,0.066798731295449,0.05691100767379995,0.24219466931370934
mondrian,153,0.00021146119687037425,0.0001509047424868011,0.029193479590660796,0.22399646217299793
datafly,154,0.01818181818181818,0.01629867648936108,0.050412761735700286,0.2421437551550669
datafly_shuffled,154,0.018518518518518517,0.03484015680405178,0.05362088066707155,0.24288174898416204
mondrian,154,0.0001712622024319233,9.41370168998915e-05,0.027964444315376934,0.20288275674483078
datafly,155,0.05555555555555555,0.06700057783208767,0.05693526681645137,0.24109644627687105
datafly_shuffled,155,0.05555555555555555,0.08019551564409332,0.05737048244154952,0.2425025137084381
mondrian,155,0.00021164021164021165,0.0001285265187627597,0.02455902083242571,0.22096151832631833
datafly,156,0.021739130434782608,0.021662884369980335,0.053210646059266974,0.23874855386067315
datafly_shuffled,156,0.05555555555555556,0.03589284530203567,0.05566740150965941,0.23746963994108233
mondrian,156,0.0002794076557697681,0.00019807619148949418,0.031807797429203345,0.22191257665027309
datafly,157,0.05263157894736842,0.08002737597923594,0.05737696996531217,0.24049983420367432
datafly_shuffled,157,0.05555555555555556,0.0588823001295649,0.057104220797451866,0.24164566606949175
mondrian,157,0.00014208581983518045,8.673957130739993e-05,0.026594015447360245,0.23430153696931577
datafly,158,0.125,0.11190681431381651,0.06015249487100522,0.232578256960323
datafly_shuffled,158,0.05555555555555556,0.04909915030265138,0.056346740597382705,0.23966436464579005
mondrian,158,0.0001249375312343828,7.963391921613923e-05,0.02300129050719135,0.21084044888004874
datafly,159,0.023809523809523808,0.023478770196494487,0.05275255272068878,0.2376461695771739
datafly_shuffled,159,0.04166666666666667,0.07593395663417543,0.05751067153572916,0.24036511236642374
mondrian,159,0.00023094688221709004,0.0001356255096947536,0.028774174677861662,0.22272835273273434
datafly,160,0.09090909090909091,0.11797902437946202,0.05910012212826049,0.24167313586121347
datafly_shuffled,160,0.0625,0.06830969905368156,0.05767362928319112,0.23941983458235103
mondrian,160,0.00027085590465872155,0.00019876118812319423,0.029252286070872238,0.23489098424650692
datafly,161,0.041666666666666664,0.05913590421249064,0.05664307585067408,0.2419618063436364
datafly_shuffled,161,0.027777777777777776,0.031842258155168446,0.05337638951577974,0.23791496775487683
mondrian,161,0.00021992522542335605,0.00013213396461146274,0.02378573992690404,0.1670736196330032
datafly,162,0.05555555555555556,0.06940931667408691,0.057033913323309315,0.242112945440182
datafly_shuffled,162,0.01234567901234568,0.008210876135303738,0.050601352708305014,0.22384191633480122
mondrian,162,0.0001587049674654817,9.331828480873092e-05,0.026076438327885063,0.23285725544434735
datafly,163,0.020833333333333332,0.015543209525704054,0.052218031034203485,0.23827311950512295
datafly_shuffled,163,0.05555555555555555,0.08220845529379445,0.057454906459953735,0.23544162260112633
mondrian,163,0.00021240441801189465,0.00013868156640951113,0.02707386169309475,0.23028414668544167
datafly,164,0.05555555555555555,0.08469692233368382,0.05774501074061427,0.24293678987853487
datafly_shuffled,164,0.03571428571428572,0.04391563335764649,0.056011593416387305,0.23835493613924122
mondrian,164,0.0003106554830692762,0.0002280848416163502,0.02532069741077661,0.22748023670353895
datafly,165,0.07142857142857144,0.1012290772684646,0.05822499401888155,0.2391555992738325
datafly_shuffled,165,0.125,0.11594979702200711,0.06020569201190246,0.23514995325611487
mondrian,165,0.00019774569903104609,0.00012919002156493606,0.02747238391028754,0.22454929394763698
datafly,166,0.16666666666666669,0.19066043365824545,0.06118872670448455,0.2411816332187363
datafly_shuffled,166,0.01388888888888889,0.013726274940716954,0.05175314999665171,0.23791971343401327
mondrian,166,0.0001429592566118656,8.731462830408908e-05,0.02619400769657858,0.2231658123557011
datafly,167,0.0625,0.08368105879046797,0.057242690895181435,0.24024853901002138
datafly_shuffled,167,0.01785714285714286,0.013650651560936025,0.052072925921777174,0.23856932402397893
mondrian,167,0.000315059861373661,0.00023401595852266718,0.029369841682236896,0.23512866767205706
datafly,168,0.0196078431372549,0.030598656145702098,0.053431120077679486,0.24096833114381008
datafly_shuffled,168,0.125,0.2651628823401252,0.06172135801420903,0.2426205620235713
mondrian,168,0.0003526093088857546,0.00024261330725621236,0.032371263601266506,0.21082927790920586
datafly,169,0.16666666666666666,0.12210728731516475,0.06028671162102296,0.2407180494598381
datafly_shuffled,169,0.16666666666666666,0.22170833057047498,0.061597251663856,0.23392668827950705
mondrian,169,0.00013852334118298932,7.761343890185121e-05,0.021033962539068748,0.19282782713867827
datafly,170,0.16666666666666666,0.11282408328360193,0.06016456419955503,0.23257985332615438
datafly_shuffled,170,0.0625,0.053214309395928666,0.05655577679772374,0.2409925210412577
mondrian,170,0.00015332720024532353,8.359942589138476e-05,0.026052698928381902,0.21146036065904347
datafly,171,0.16666666666666666,0.19066043365824545,0.06118872670448455,0.2429422280537429
datafly_shuffled,171,0.05555555555555555,0.10906212273827157,0.05831316174496244,0.23934054590624407
mondrian,171,0.00022026431718061675,0.00015504126913158352,0.032077636370852425,0.22029615523332136
datafly,172,0.05263157894736842,0.037229331977690835,0.056786378526943466,0.23165783542302604
datafly_shuffled,172,0.04166666666666667,0.07224819309064386,0.057102851832303105,0.24143972766532484
mondrian,172,0.0001933488012374323,0.00013104111562692915,0.026063754648433784,0.2153303122247209
datafly,173,0.08333333333333334,0.11143933868222707,0.058415631244529705,0.2410609214162567
datafly_shuffled,173,0.0625,0.11001465104309743,0.05841247576947513,0.24307546322045942
mondrian,173,0.00026048450117218026,0.00017916790235547096,0.026152467270541848,0.23976939453798346
datafly,174,0.045454545454545456,0.05168147558738368,0.05642820544908825,0.23881458545199757
datafly_shuffled,174,0.09090909090909091,0.11307992396613842,0.05848769095251594,0.243144383643149
mondrian,174,0.00021208907741251324,0.0001503405958490665,0.03167868347422844,0.23211822409209465
datafly,175,0.05555555555555555,0.0988572817894481,0.058196332998915676,0.240876881899962
datafly_shuffled,175,0.0625,0.06443703998408594,0.056844444599779775,0.23893208569715968
mondrian,175,0.00013702384214853383,7.85903183421098e-05,0.02228001998402303,0.19774827414777063
datafly,176,0.041666666666666664,0.09244026700263022,0.05778029015658007,0.24138617333519344
datafly_shuffled,176,0.05555555555555556,0.058544968282386214,0.0570041606626975,0.2415643638878272
mondrian,176,0.00014925373134328358,8.104911484798282e-05,0.02578517019781694,0.19243188405911218
datafly,177,0.05555555555555555,0.05699934638665491,0.05660540645837495,0.23761650201086051
datafly_shuffled,177,0.045454545454545456,0.05118913423070972,0.056401638384918976,0.23916579810550484
mondrian,177,0.0001606425702811245,9.25757333111189e-05,0.030039793501671963,0.22153980188060013
datafly,178,0.08333333333333334,0.09942864089472406,0.05821888664780814,0.24100354012617256
datafly_shuffled,178,0.03571428571428572,0.030009377930603313,0.053469047059778986,0.24181433218327592
mondrian,178,0.00024894199651481205,0.00016975424352283524,0.032464302599705744,0.2370928742886568
datafly,179,0.041666666666666664,0.030686146659888457,0.05537529467603467,0.23096181447280087
datafly_shuffled,179,0.019230769230769232,0.07027480178464861,0.05578925187192208,0.24087476603060545
mondrian,179,0.0001467997651203758,0.00010425422539193552,0.02915532004224093,0.2011101238518921
datafly,180,0.04,0.0333620670600977,0.05550717026714095,0.23908211540371083
datafly_shuffled,180,0.0625,0.06704462568795173,0.056936062436560575,0.24029046046517788
mondrian,180,0.0002796420581655481,0.00017735160440744525,0.024636393646215175,0.1924844808056189
datafly,181,0.047619047619047616,0.05770798472561889,0.05662311441299141,0.19978536452942122
datafly_shuffled,181,0.041666666666666664,0.06372173595915392,0.056822370815757355,0.24117474752242857
mondrian,181,0.00025,0.00017835783872417076,0.028813779504571924,0.22924634195237098
datafly,182,0.05555555555555555,0.049443718207394356,0.05657812998358609,0.24155773754627585
datafly_shuffled,182,0.0625,0.049865172512874915,0.056333184934137984,0.24001423301112484
mondrian,182,0.00015888147442008263,0.00012530249586076455,0.03138534488016775,0.2175271667188536
datafly,183,0.16666666666666669,0.19905178701677606,0.06129913924867575,0.24195343186609913
datafly_shuffled,183,0.047619047619047616,0.03983986473045554,0.055879174601629444,0.23885855292990205
mondrian,183,0.00025425883549453347,0.000177090001502487,0.023933284975509162,0.20309221316303624
datafly,184,0.16666666666666666,0.12210728731516475,0.06028671162102296,0.2407180494598381
datafly_shuffled,184,0.05555555555555556,0.04969719072563712,0.05646506537236416,0.24049112480038481
mondrian,184,0.0001682935038707506,0.00010434062953575779,0.029739253633770186,0.22731198532129832
datafly,185,0.045454545454545456,0.05183990577863663,0.05648542881550775,0.24057582119963225
datafly_shuffled,185,0.049999999999999996,0.029772951551816265,0.055311275056900595,0.26835493556981593
mondrian,185,0.0002100840336134454,0.00015021147949447624,0.028374408021187066,0.21851575362571615
datafly,186,0.14285714285714288,0.16697242298992848,0.06087682423319017,0.23308096632339595
datafly_shuffled,186,0.125,0.32385672921777947,0.06294130954079422,0.24644120228347874
mondrian,186,0.00031210986267166043,0.00018492509768731316,0.02985888754359912,0.28514794913582553
datafly,187,0.04166666666666667,0.05688046453910786,0.056588916556476784,0.2419928191515144
datafly_shuffled,187,0.05555555555555556,0.08310456866255556,0.05748485092802441,0.2483749869709526
mondrian,187,0.00014068655036578504,8.198137714599008e-05,0.019761037576936372,0.22523916710984546
datafly,188,0.08333333333333333,0.083134407532657,0.05747762629581418,0.2410438707127552
datafly_shuffled,188,0.04,0.025342910189737323,0.05514773278343765,0.2372694347836181
mondrian,188,0.0001331735251032095,8.367950365974677e-05,0.025970949906883336,0.29295813888074
datafly,189,0.05263157894736842,0.08247789976455182,0.05746422851018905,0.23291759521624777
datafly_shuffled,189,0.05555555555555556,0.0879392023812155,0.057626057224937265,0.24126002636894617
mondrian,189,0.00014374011786689667,8.059918224622844e-05,0.023450374170505817,0.1866281843472601
datafly,190,0.125,0.16579360343036495,0.06086153156990718,0.23306712195004814
datafly_shuffled,190,0.08333333333333334,0.1587498934326068,0.059523944598034825,0.24219301351312622
mondrian,190,0.0002917152858809802,0.00023562070689386885,0.02699995323171076,0.22300707966565528
datafly,191,0.0625,0.11080009220052983,0.058318787866274376,0.2431880929422781
datafly_shuffled,191,0.05263157894736842,0.06670803060299779,0.05692661539987642,0.23566293000805813
mondrian,191,0.00017761989342806396,0.00012788713393126132,0.032187585309359903,0.20935984668088525
datafly,192,0.16666666666666666,0.2925336516146143,0.06252916378285782,0.242267050117976
datafly_shuffled,192,0.16666666666666666,0.25912690518817433,0.06208960132987836,0.24245903051119716
mondrian,192,0.0001585288522511097,8.86616947058661e-05,0.025197756128875853,0.23770621727917532
datafly,193,0.16666666666666666,0.2794244413500432,0.06235667417411346,0.2422350448233725
datafly_shuffled,193,0.05555555555555556,0.0789991190428827,0.057331064970080906,0.2410552663225071
mondrian,193,0.00025056376847907793,0.0001769682974862891,0.027170541192265377,0.22615740057511485
datafly,194,0.014492753623188404,0.012727777935655396,0.05147086169682916,0.23780473945574468
datafly_shuffled,194,0.013513513513513513,0.011443680316765657,0.05131938123684356,0.23697259711276586
mondrian,194,0.00015006002400960383,8.532325112890357e-05,0.02388322400650078,0.24349635597131616
datafly,195,0.07692307692307693,0.18590205482984476,0.06015397566613453,0.2373375221201211
datafly_shuffled,195,0.07142857142857144,0.11029956752057406,0.05836481403950313,0.23623942431240988
mondrian,195,0.00017452006980802793,9.197851152067085e-05,0.028270384449753046,0.19234168077395977
datafly,196,0.014925373134328358,0.010076223314735351,0.05095168426083149,0.23971658454363262
datafly_shuffled,196,0.0196078431372549,0.019801011048275818,0.05266084763574979,0.23785219356066922
mondrian,196,0.00023299161230195715,0.00013680817246116995,0.02498210733710747,0.17045552004479483
datafly,197,0.16666666666666669,0.17482262449439692,0.06098022541844669,0.24122994568770942
datafly_shuffled,197,0.14285714285714288,0.16847173411724833,0.06089644295098348,0.2352275386033011
mondrian,197,0.0002989536621823617,0.00022853268302151512,0.0342098235207832,0.22485530169562026
datafly,198,0.045454545454545456,0.08392513759034546,0.057864731832349636,0.24072676122805467
datafly_shuffled,198,0.045454545454545456,0.04871662211731719,0.05636887706810703,0.2464612037828157
mondrian,198,0.00018241517694272163,0.00011146022024157287,0.02947523897373352,0.22506969262652174
datafly,199,0.05555555555555556,0.0563073687800165,0.05655276465892905,0.2404882538735671
datafly_shuffled,199,0.013888888888888888,0.010503033618460313,0.051016423952212314,0.2515713466879481
mondrian,199,0.0002525252525252525,0.00016365951290611775,0.02982374295889411,0.19109137681912744
datafly,200,0.04,0.014306080498640674,0.054417595879167384,0.22997870000011086
datafly_shuffled,200,0.058823529411764705,0.1248785131717298,0.05877277223206918,0.2426438119687467
mondrian,200,0.00021385799828913603,0.00013937898233309744,0.031151855194143197,0.23355609280531456
